id,source,tier,program,result,season,gpa,gpa_scale,gre_quant,gre_verbal,toefl,undergrad_school,undergrad_tier,undergrad_country,major,major_relevance,intern_count,intern_level,intern_relevance,has_paper,has_research,research_level,gender,nationality,raw_text
bf8b1dea4b77,gradcafe,B,,accepted,2019 Fall,3.8,4.0,167.0,,,(LMU) Ludwig-Maximilians-UniversitÃ¤t MÃ¼nchen,,,,,,,,,,,,international,(LMU) Ludwig-Maximilians-UniversitÃ¤t MÃ¼nchen Quantitative Economics; Masters (F19) Accepted via E-mail on 2 May 2019 Undergrad GPA: 3.80GRE General (V/Q/W): 0/167/0.00GRE Subject: n/aâ¦ 
8e8ad7e2a95f,gradcafe,B,finance-unknown,rejected,2019 Fall,,,170.0,162.0,,London School Of Economics & Political Science (LSE),,,,,,,,,,,,international,London School Of Economics & Political Science (LSE) Finance And Economics; Masters (F19) Rejected via Website on 15 Apr 2019 Undergrad GPA: n/aGRE General (V/Q/W): 162/170/4.50GRE Subject: n/aâ¦ Expected by now. This was my 2nd chance program after M Sc. Economics.  On the positive side; no more checking LFY daily.
9a4603456835,gradcafe,D,,accepted,2019 Fall,,,,,,Erasmus+,,,,,,,,,,,,,Erasmus+ Quantitative Economics (QEM); Masters (F19) Accepted via E-mail on 12 Apr 2019 Received an email with an offer but no word on Erasmus Mundus Scholarship. they mentioned that  I am on the wait list for the scholarship but I do not know what exactly it means
cd6f9cbaa105,gradcafe,B,finance-unknown,rejected,2019 Fall,4.0,4.0,,,,Universitat Pompeu Fabra,,,,,,,,,,,,international,Universitat Pompeu Fabra Economics; Finance And Management; PhD (F19) Rejected via E-mail on 11 Apr 2019 Undergrad GPA: 4.00GRE General (V/Q/W): 0/0/0.00GRE Subject: n/aâ¦ GPA is grad. Applied to the MRes-PhD at GPEFM of Pompeu Fabra; but did not expect much as I did not do my Master's at Barcelona GSE
3d0fb9808f54,gradcafe,B,finance-unknown,accepted,2019 Fall,,,164.0,155.0,,"University Of California, Santa Cruz",,,,,,,,,,,,us,University Of California; Santa Cruz Applied Economics And Finance; Masters (F19) Accepted via E-mail on 8 Apr 2019 Undergrad GPA: n/aGRE General (V/Q/W): 155/164/4.50GRE Subject: n/aâ¦ Switched majors; had a low cu* but decent major GPS. Probably why I got the acceptance so late.
aabb86dc6309,gradcafe,D,cmu-mscf,rejected,2019 Fall,,,,,,"Carnegie Mellon University, Tepper School Of Business",,,,,,,,,,,,international,Carnegie Mellon University; Tepper School Of Business Financial Economics; PhD (F19) Rejected via E-mail on 9 Apr 2019 Received this e-mail:  I'm writing to tell you that; as of today; we've had enough acceptances from our first round of offers so as to hit our budget constraint for this year. So Iâm sorry to say that; while we do think that you have a very strong application; we won't be able to make you an offer this time around.   I'm sorry that I don't have better news. Nevertheless; I would like to congratulate you for getting this far. I started with 230 applications! You are a very strong candidate and I have no doubt that you'll have a big impact on the school that you eventually get matched with.     Best wishes; Chris Telmer and the Finance Faculty at Tepper/CMU
06d13c00af98,gradcafe,C,,accepted,2019 Fall,3.0,4.0,,,,University Of Western Ontario,,,,,,,,,,,,,University Of Western Ontario Financial Economics; Masters (F19) Accepted via E-mail on 18 Mar 2019 Undergrad GPA: 3.00GRE General (V/Q/W): 0/0/0.00GRE Subject: n/aâ¦ no scholarship.
daa73cb7fe30,gradcafe,D,cmu-mscf,rejected,2019 Fall,,,,,,Carnegie Mellon University,,,,,,,,,,,,international,Carnegie Mellon University Financial Economics; PhD (F19) Rejected via E-mail on 9 Apr 2019 TPB: Yeah; you're totally correct.
b9dd9d95679b,gradcafe,D,cmu-mscf,rejected,2019 Fall,,,,,,CMU Tepper School Of Business,,,,,,,,,,,,,CMU Tepper School Of Business Financial Economics; PhD (F19) Rejected via E-mail on 9 Apr 2019 The wait is over. Very disappointed with the result. It was very harsh on how they handled the shortlisted candidates. First; they send initial shortlist mail which looked like the offer mail; then they waitlist and reject after a month of waiting. Very disappointed.
9ab7fcf6153a,gradcafe,D,,rejected,2019 Fall,,,,,,University Of New Orleans,,,,,,,,,,,,,University Of New Orleans Financial Economics; PhD (F19) Rejected via E-mail on 3 Apr 2019 
2c4ba811651f,gradcafe,D,,waitlisted,2019 Fall,,,,,,Georgia State University,,,,,,,,,,,,international,Georgia State University Financial Economics; PhD (F19) Wait listed via E-mail on 20 Feb 2019 TPB: I'm also on the waiting list; but I haven't heard from them yet.  Will you accept this offer? Those who don't want to go; please decline earlier. That's my only choice.Thank you very much!
7182267564fe,gradcafe,D,cmu-mscf,,2019 Fall,,,,,,Carnegie Mellon University (CMU) / Tepper School Of Business,,,,,,,,,,,,,Carnegie Mellon University (CMU) / Tepper School Of Business Financial Economics / Finance; PhD (F19) Other via Other on 1 Apr 2019 To those who have received an offer: Congratulations! Also; as a friendly remainder; if you will take a different/better offer; please notify Tepper as soon as possible. There are some of us for whom CMU might represent the best offer; and are currently on the waitlist. Thank you so much; and I hope you all reach a final decision soon. Best of luck and congrats once again! :)
72eb8c1936ab,gradcafe,D,,rejected,2019 Fall,,,,,,Ludwig-Maximilians-UniversitÃ¤t MÃ¼nchen,,,,,,,,,,,,,Ludwig-Maximilians-UniversitÃ¤t MÃ¼nchen Quantitative Economics; Masters (F19) Rejected via E-mail on 28 Mar 2019 GRE not good enough. Still appyling to the Economics Master in same University.
372830407fed,gradcafe,D,,accepted,2019 Fall,,,,,,University Of New Orleans,,,,,,,,,,,,,University Of New Orleans Financial Economics; PhD (F19) Accepted via E-mail on 26 Mar 2019 Full tuition remission and 18k per year
eff7e55eda23,gradcafe,D,finance-unknown,rejected,2019 Fall,,,,,,London School Of Economics And Political Science (LSE),,,,,,,,,,,,international,London School Of Economics And Political Science (LSE) Finance; PhD (F19) Rejected via E-mail on 26 Mar 2019 Long overdue rejection lol
61397bd322eb,gradcafe,D,,accepted,2019 Fall,,,,,,University Of New Orleans,,,,,,,,,,,,us,University Of New Orleans Financial Economics; PhD (F19) Accepted via Postal Service on 20 Mar 2019 
58af0d06e284,gradcafe,D,cmu-mscf,,2019 Fall,,,,,,Carnegie Mellon University (Tepper),,,,,,,,,,,,,Carnegie Mellon University (Tepper) Financial Economics; PhD (F19) Other via Other on 25 Mar 2019 TPB: I was wait-listed and still haven't been contacted. I haven't read any posts on this website that could indicate otherwise for anyone in my situation; nor for those who were interviewed. If we get in; I'm buying the first round of beers! :)
9d89abf9e2c9,gradcafe,D,cmu-mscf,,2019 Fall,,,,,,Carnegie Mellon University | Tepper School Of Business,,,,,,,,,,,,,Carnegie Mellon University | Tepper School Of Business Financial Economics; PhD (F19) Other via Other on 25 Mar 2019 TPB: did anyone get contacted after the second shortlist. i.e Did the interviewed candidates got the offer or the waitlisted candidates get any mail?
2406cbcd1831,gradcafe,D,cmu-mscf,,2019 Fall,,,,,,Carnegie Mellon University | Tepper School Of Business,,,,,,,,,,,,,Carnegie Mellon University | Tepper School Of Business Financial Economics; PhD (F19) Other via Other on 22 Mar 2019 TPB: Do you mean the first or the second shortlist? They contacted a first shortlist to ask/confirm their interest; and afterwards split that group into a second shortlist (interviewed) and a waitlist.
c1abd8e06e4a,gradcafe,D,cmu-mscf,,2019 Fall,,,,,,Carnegie Mellon University (CMU) | Tepper Schools Of Business,,,,,,,,,,,,,Carnegie Mellon University (CMU) | Tepper Schools Of Business Financial Economics | Finance; PhD (F19) Other via Other on 21 Mar 2019 I understand there's an interview list and a waitlist. Has anyone been contacted? Thank you in advance for replying.
bc424d5a14b0,gradcafe,D,cmu-mscf,,2019 Fall,,,,,,CMU Tepper School Of Business,,,,,,,,,,,,,CMU Tepper School Of Business Financial Economics; PhD (F19) Other via Other on 19 Mar 2019 For the applicants who have been given offer but have more preferable options; I kindly urge you to please decline CMU ASAP! CMU is my dream school and I really hope to join. I would be grateful to you. Thanks in advance
8e79c30a9fb4,gradcafe,D,finance-unknown,,2019 Fall,,,,,,CEMFI,,,,,,,,,,,,,CEMFI Economics And Finance; Masters (F19) Other via Other on 19 Mar 2019 Congratulations! What is the deadline? Thanks
06d1dd54a470,gradcafe,B,finance-unknown,accepted,2019 Fall,,,169.0,,,Cemfi,,,,,,,,,,,,international,Cemfi Economics And Finance; Masters (F19) Accepted via E-mail on 19 Mar 2019 Undergrad GPA: n/aGRE General (V/Q/W): 0/169/0.00GRE Subject: n/aâ¦ No word on funding.
65288f31feb5,gradcafe,D,columbia-msfe,,2019 Fall,,,,,,Columbia University,,,,,,,,,,,,international,Columbia University Finance & Economics; PhD (F19) Other via Other on 18 Mar 2019 Has anyone else not yet heard back from Columbia GSB?
4b01b8ff9970,gradcafe,C,jhu-mfm,accepted,2019 Fall,,,167.0,160.0,,Johns Hopkins SAIS,,,,,,,,,,,,,Johns Hopkins SAIS International Economics And Finance; Masters (F19) Accepted via E-mail on 15 Mar 2019 Undergrad GPA: n/aGRE General (V/Q/W): 160/167/4.00GRE Subject: n/aâ¦ No financial aid so might reject the offer.
bbfae698c79f,gradcafe,B,finance-unknown,accepted,2019 Fall,3.2,4.0,157.0,153.0,,John Hopkins SAIS,,,,,,,,,,,,international,John Hopkins SAIS Master In International Economics And Finance; Masters (F19) Accepted via E-mail on 15 Mar 2019 Undergrad GPA: 3.20GRE General (V/Q/W): 153/157/0.00GRE Subject: n/aâ¦ Didn't receive any notifications regarding funding; how I know if I received any?
d14ccc1f50f5,gradcafe,D,finance-unknown,rejected,2019 Fall,,,,,,Stockholm School Of Economics (SSE),,,,,,,,,,,,,Stockholm School Of Economics (SSE) Finance; PhD (F19) Rejected via E-mail on 14 Mar 2019 
e200f71575d8,gradcafe,D,uchicago-msfm,accepted,2019 Fall,,,,,,University Of Chicago,,,,,,,,,,,,international,University Of Chicago Financial Economics; PhD (F19) Accepted via E-mail on 13 Mar 2019 
956e802cc42a,gradcafe,D,finance-unknown,,2019 Fall,,,,,,Stockholm School Of Economics (SSE),,,,,,,,,,,,international,Stockholm School Of Economics (SSE) Finance; PhD (F19) Other via Other on 12 Mar 2019 To the poster below: yes.  I am assuming the latter.  I suspect there is a ranking of the candidates whereby either a certain number or candidates meeting minimum criteria are retained.
d5b077d36c0f,gradcafe,B,finance-unknown,accepted,2019 Fall,3.9,4.0,165.0,161.0,,London School Of Economics & Political Science (LSE),,,,,,,,,,,,international,London School Of Economics & Political Science (LSE) Finance And Economics; Masters (F19) Accepted via E-mail on 12 Mar 2019 Undergrad GPA: 3.90GRE General (V/Q/W): 161/165/5.00GRE Subject: n/aâ¦ Accepted with scholarship covering full tuition; German undergrad
2390f535b3f4,gradcafe,D,columbia-msfe,rejected,2019 Fall,,,,,,Columbia University,,,,,,,,,,,,international,Columbia University Finance And Economics; PhD (F19) Rejected via E-mail on 9 Mar 2019 Generic Email
c72c84e85be1,gradcafe,D,cmu-mscf,,2019 Fall,,,,,,Carnegie Mellon University,,,,,,,,,,,,international,Carnegie Mellon University Financial Economics; PhD (F19) Other via E-mail on 9 Mar 2019 TPB: Nope; haven't heard back yet. Tone certainly sounded optimistic. However; there is a chance that there may be a further step before an offer as the email said 'shortlist for offer'
10deea72d89f,gradcafe,D,columbia-msfe,rejected,2019 Fall,,,,,,Columbia University,,,,,,,,,,,,international,Columbia University Finance And Economics; PhD (F19) Rejected via E-mail on 8 Mar 2019 
da57cb92a10e,gradcafe,D,cmu-mscf,,2019 Fall,,,,,,Carnegie Mellon University (Tepper School Of Business),,,,,,,,,,,,,Carnegie Mellon University (Tepper School Of Business) Financial Economics; PhD (F19) Other via Other on 8 Mar 2019 Anyone heard after the shortlist e-mail? Do you think it's an informal offer?
64eb408c0e0f,gradcafe,D,columbia-msfe,rejected,2019 Fall,,,,,,Columbia Business School,,,,,,,,,,,,,Columbia Business School Finance And Economics; PhD (F19) Rejected via E-mail on 8 Mar 2019 Email to check website.
43c035325ffd,gradcafe,D,cmu-mscf,,2019 Fall,,,,,,Carnegie Mellon University (Tepper School Of Business),,,,,,,,,,,,,Carnegie Mellon University (Tepper School Of Business) Economics/Financial Economics; PhD (F19) Other via Other on 8 Mar 2019 Anyone who will still has NOT been contacted? Or anyone who has been contacted and will turn down? Just trying to make sense of this. Thanks in advance for replying to this post.
e5667297540b,gradcafe,C,finance-unknown,accepted,2019 Fall,,,170.0,162.0,,London School Of Economics & Political Science (LSE),,,,,,,,,,,,,London School Of Economics & Political Science (LSE) Finance; PhD (F19) Accepted via E-mail on 7 Mar 2019 Undergrad GPA: n/aGRE General (V/Q/W): 162/170/4.00GRE Subject: n/aâ¦ I was waitlisted last month; emailed them to ask for status today and received the offer! This is my first choice and will certainly accept. Really; really appreciate someone who turned the offer down. I will decline my other offer asap. Best luck to everyone :)
b428280b88d5,gradcafe,D,finance-unknown,,2019 Fall,,,,,,London School Of Economics & Political Science (LSE),,,,,,,,,,,,,London School Of Economics & Political Science (LSE) Finance; PhD (F19) Other via Other on 7 Mar 2019 TPB: Thanks a lot for your kind reply; this really helps. Would you mind also share your ddl at LSE?
eb670f8a9999,gradcafe,D,finance-unknown,accepted,2019 Fall,,,,,,London School Of Economics & Political Science (LSE),,,,,,,,,,,,,London School Of Economics & Political Science (LSE) Finance; PhD (F19) Accepted via E-mail on 13 Feb 2019 To the LSE post below; I will decide over the next few weeks. I am still gathering more information; very sorry for the wait. Good luck
fc392b58ae14,gradcafe,D,finance-unknown,waitlisted,2019 Fall,,,,,,London School Of Economics & Political Science (LSE),,,,,,,,,,,,,London School Of Economics & Political Science (LSE) Finance; PhD (F19) Wait listed via E-mail on 14 Feb 2019 To LSE admits: would you like to share your choice please? Thank you very much! This is my only remaining programme; distressed...
2bc9d2f6eee1,gradcafe,D,cmu-mscf,,2019 Fall,,,168.0,165.0,,Carnegie Mellon University,,,,,,,,,,,,international,Carnegie Mellon University Financial Economics; PhD (F19) Other via E-mail on 7 Mar 2019 Undergrad GPA: n/aGRE General (V/Q/W): 165/168/5.00GRE Subject: n/aâ¦ Received an email saying that I'm on a shortlist of candidates being considered for an offer. Have to fill out a form indicating whether I'm still interested. Financial Economics was my second choice on the application; Economics was my first.  Question: Does this mean that I am NOT being considered for the Economics PhD anymore?
113b656f9bc5,gradcafe,D,cmu-mscf,,2019 Fall,,,,,,Carnegie Mellon University,,,,,,,,,,,,us,Carnegie Mellon University Financial Economics; PhD (F19) Other via E-mail on 6 Mar 2019 Received an email saying that I'm on a shortlist of candidates being considered for an offer. I was asked to fill out a form indicating whether I'm still interested. Financial economics was my second choice on the application; economics was my first.
46c61c3ed690,gradcafe,D,,accepted,2019 Fall,,,,,,University Of Warwick,,,,,,,,,,,,,University Of Warwick Economics And International Financial Economics; Masters (F19) Accepted via E-mail on 4 Mar 2019 Applied 9th Jan.
584a9b4ebaef,gradcafe,D,finance-unknown,accepted,2019 Fall,,,,,,CEMFI,,,,,,,,,,,,,CEMFI Economics And Finance; Masters (F19) Accepted via E-mail on 6 Mar 2019 Full Tuition Waiver
b0737bb198ce,gradcafe,D,,accepted,2019 Fall,,,,,,Barcelona Graduate School Of Economics,,,,,,,,,,,,international,Barcelona Graduate School Of Economics Macroeconomic Policy And Financial Markets; Masters (F19) Accepted via E-mail on 22 Feb 2019 25% tuition fee waiver. Second choice; didn't get the first choice: economics.
4435d009b3bd,gradcafe,D,finance-unknown,accepted,2019 Fall,,,,,,London School Of Economics & Political Science (LSE),,,,,,,,,,,,international,London School Of Economics & Political Science (LSE) Finance And Economics; Masters (F19) Accepted via E-mail on 5 Mar 2019 Finally! Very excited about the offer and is going to attend.
4e7dfa89e1b9,gradcafe,D,,accepted,2019 Fall,,,,,,University Of Oxford,,,,,,,,,,,,,University Of Oxford Financial Economics; PhD (F19) Accepted via E-mail on 27 Feb 2019 Got an offer from Said Business School D.Phil Financial Economics Programme with Full Funding!
1e9511471619,gradcafe,D,cmu-mscf,,2019 Fall,,,,,,Carnegie Mellon University,,,,,,,,,,,,,Carnegie Mellon University Financial Economics; PhD (F19) Other via POST on 2 Mar 2019 To post below: Yes; fin econ was my first choice
028944257477,gradcafe,B,finance-unknown,accepted,2019 Fall,3.65,4.0,161.0,160.0,,UC Santa Cruz (UCSC),,,,,,,,,,,,,UC Santa Cruz (UCSC) Applied Economics And Finance; Masters (F19) Accepted via E-mail on 28 Feb 2019 Undergrad GPA: 3.65GRE General (V/Q/W): 160/161/4.50GRE Subject: n/aâ¦ 
032fa2c2d7a9,gradcafe,D,cmu-mscf,rejected,2019 Fall,,,,,,Carnegie Mellon University,,,,,,,,,,,,,Carnegie Mellon University Financial Economics; PhD (F19) Rejected via E-mail on 28 Feb 2019 To the poster below: They sent through email. Dear X:  I am sorry to inform you that we are unable to admit you to the Ph.D. Program at the Tepper School of Business.  We admit only a very small number of students each year and the competition is always strong. As in past years; we have received quite a large number of applications; and were only able to accept a small number of students across the various fields of study within the school.  This large number; in addition to the fact that applicants can choose up to three areas of study; means that our review process can sometimes take longer than expected.  I am certain that you will find a productive setting in which to continue your studies among the many other good graduate schools; and I wish you success in your subsequent professional career.   Best regards;  Lawrence Rapp Director PhD Student Services
